Speciality,Year_of_experience,Location,City,dp_score,consultation_fee,npv(votes),Degree
Orthopedist,32,Saket,Delhi,94,1200,53,MBBS
Orthopedist,14,Malviya Nagar,Delhi,97,500,34,MBBS
Orthopedist,18,Saket,Delhi,92,1200,12,MBBS
Orthopedist,2,Patel Nagar West,Delhi,92,500,12,MBBS
Orthopedist,19,Jogeshwari West,Mumbai,100,1000,40,MBBS
Orthopedist,16,Malad West,Mumbai,100,1000,40,MBBS
Orthopedist,13,Tardeo,Mumbai,99,1500,750,MBBS
Orthopedist,16,Chembur East,Mumbai,95,1000,99,MBBS
Orthopedist,41,Chembur East,Mumbai,92,1200,13,MBBS
Orthopedist,24,Santacruz West,Mumbai,98,1500,133,MBBS
Orthopedist,19,Santacruz West,Mumbai,96,2000,837,MBBS
Orthopedist,23,Chembur,Mumbai,97,1500,489,MBBS
Orthopedist,17,Borivali,Mumbai,99,600,259,MBBS
Orthopedist,5,Andheri East,Mumbai,99,800,259,MBBS
Orthopedist,32,Parel,Mumbai,99,1750,259,MBBS
Orthopedist,20,Chembur,Mumbai,100,1000,43,MBBS
Orthopedist,28,Powai,Mumbai,99,2600,2299,MBBS
Orthopedist,20,Dahisar,Mumbai,98,600,83,MBBS
Orthopedist,33,Chembur,Mumbai,95,2000,156,MBBS
Orthopedist,14,Chembur,Mumbai,95,1000,22,MBBS
Orthopedist,36,Parel,Mumbai,93,2350,314,MBBS
Orthopedist,26,Kandivali West,Mumbai,81,1000,21,MBBS
Orthopedist,20,Mira Road,Mumbai,86,900,21,MBBS
Orthopedist,28,Tardeo,Mumbai,86,1500,21,MBBS
Orthopedist,15,Santacruz West,Mumbai,86,2000,21,MBBS
Orthopedist,11,Hajiali,Mumbai,96,1500,46,MBBS
Orthopedist,21,Andheri East,Mumbai,96,1500,24,MBBS
Orthopedist,14,Tardeo,Mumbai,99,3000,359,MBBS
Orthopedist,13,Goregaon West,Mumbai,99,1000,359,MBBS
Orthopedist,10,Goregaon West,Mumbai,99,1200,359,MBBS
Orthopedist,8,Kandivali,Mumbai,99,500,359,MBBS
Orthopedist,14,Chembur,Mumbai,81,1200,37,MBBS
Orthopedist,13,Cuffe Parade,Mumbai,81,2500,37,MBBS
Orthopedist,40,Ulsoor,Bangalore,97,800,633,MBBS
Orthopedist,18,Vileparle West,Mumbai,100,2000,35,MBBS
Orthopedist,33,Old Airport Road,Bangalore,89,900,257,MBBS
Orthopedist,41,Saket,Delhi,90,1500,84,MBBS
Orthopedist,11,Jayanagar,Bangalore,97,800,104,MBBS
Orthopedist,14,Yeshwanthpur,Bangalore,99,850,171,MBBS
Orthopedist,11,Basaveshwaranagar,Bangalore,98,400,54,MBBS
Orthopedist,18,Jayanagar,Bangalore,95,700,41,MBBS
Orthopedist,10,Bellandur,Bangalore,97,700,64,MBBS
Orthopedist,23,Bannerghatta Road,Bangalore,100,1000,11,MBBS
Orthopedist,11,Jayanagar 4 Block,Bangalore,96,500,78,MBBS
Orthopedist,19,Basavanagudi,Bangalore,96,550,78,MBBS
Orthopedist,18,Nehru Place,Delhi,86,1200,14,MBBS
Orthopedist,41,CR Park,Delhi,82,1000,193,MBBS
Orthopedist,27,Dwarka,Delhi,94,700,322,MBBS
Orthopedist,17,Dwarka,Delhi,98,800,679,MBBS
Orthopedist,27,Paschim Vihar,Delhi,93,800,44,MBBS
Orthopedist,11,Sukhdev Vihar,Delhi,98,1000,64,MBBS
Orthopedist,25,Shalimar Bagh,Delhi,92,1200,13,MBBS
Orthopedist,13,Model Town 3,Delhi,97,1000,67,MBBS
Orthopedist,11,Saket,Delhi,100,800,37,MBBS
Orthopedist,19,Shalimar Bagh,Delhi,73,700,11,MBBS
Orthopedist,36,Patparganj,Delhi,83,1800,40,MBBS
Orthopedist,16,Siri Fort Road,Delhi,94,1500,53,MBBS
Orthopedist,12,Nirman Vihar,Delhi,92,800,12,MBBS
Orthopedist,18,Girgaon,Mumbai,100,1500,26,MBBS
Orthopedist,30,Santacruz West,Mumbai,96,1500,28,MBBS
Orthopedist,11,Chembur,Mumbai,98,1500,42,MBBS
Orthopedist,18,Mumbai Central,Mumbai,81,2000,37,MBBS
Orthopedist,25,Chembur,Mumbai,95,1000,21,MBBS
Orthopedist,12,Greater Kailash Part 1,Delhi,100,1400,133,MBBS
Orthopedist,27,Malviya Nagar,Delhi,97,1700,392,MBBS
Orthopedist,36,New Thippasandra,Bangalore,98,600,530,MBBS
Orthopedist,22,Old Airport Road,Bangalore,95,900,592,MBBS
Orthopedist,21,Old Airport Road,Bangalore,93,900,114,MBBS
Orthopedist,18,Powai,Mumbai,95,1400,130,MBBS
Orthopedist,10,Rohini,Delhi,100,800,22,MBBS
Orthopedist,29,Banashankari,Bangalore,96,700,77,MBBS
Orthopedist,24,Andheri West,Mumbai,100,2000,13,MBBS
Orthopedist,23,Powai,Mumbai,84,2100,58,MBBS
Orthopedist,13,Chembur,Mumbai,100,1500,18,MBBS
Orthopedist,15,RT Nagar,Bangalore,91,600,32,MBBS
Orthopedist,12,Bellandur,Bangalore,99,650,69,MBBS
Orthopedist,9,Sarjapur Road,Bangalore,91,700,32,MBBS
Orthopedist,18,Janakpuri,Delhi,96,500,179,MBBS
Orthopedist,17,Koramangala 5 Block,Bangalore,95,800,39,MBBS
Orthopedist,10,Dwarka Sector 19,Delhi,73,700,11,MBBS
Orthopedist,23,Millers Road,Bangalore,91,1000,32,MBBS
Orthopedist,18,Sarita Vihar,Delhi,97,1500,391,MBBS
Orthopedist,41,Sarita Vihar,Delhi,87,1500,82,MBBS
Orthopedist,37,Santacruz West,Mumbai,89,1500,18,MBBS
Orthopedist,49,Girgaon,Mumbai,99,1500,359,MBBS
Orthopedist,27,Bellandur,Bangalore,98,700,240,MBBS
Orthopedist,33,Sarjapur Road,Bangalore,95,850,66,MBBS
Orthopedist,24,Koramangala 5 Block,Bangalore,97,800,884,MBBS
Orthopedist,21,Sampangiramnagar,Bangalore,91,800,32,MBBS
Orthopedist,26,Karol Bagh,Delhi,78,800,18,MBBS
Orthopedist,15,Pusa Road,Delhi,93,1100,191,MBBS
Orthopedist,12,Rohini Sector 7,Delhi,89,800,36,MBBS
Orthopedist,28,Saket,Delhi,93,1200,69,MBBS
Orthopedist,36,Powai,Mumbai,73,2100,37,MBBS
Orthopedist,25,Malad West,Mumbai,81,1200,37,MBBS
Orthopedist,21,Malad West,Mumbai,81,1000,37,MBBS
Orthopedist,28,Koramangala 5 Block,Bangalore,79,800,19,MBBS
Orthopedist,25,Yelahanka,Bangalore,100,450,39,MBBS
Orthopedist,23,Dwarka Sector 6,Delhi,89,900,123,MBBS
Cardiologist,22,Electronics City,Bangalore,96,900,24,MBBS
Infertility Specialist,14,Electronics City,Bangalore,94,850,64,MBBS
Pediatrician,12,Marathahalli,Bangalore,91,950,11,MBBS
Neurosurgeon,27,Greater Kailash Part 1,Delhi,91,1200,11,MCh
Neurologist,22,Magrath Road,Bangalore,77,500,13,MCh
Neurologist,20,JP Nagar,Bangalore,100,800,98,MCh
Neurosurgeon,22,Magrath Road,Bangalore,77,500,13,MCh
Neurosurgeon,27,Old Airport Road,Bangalore,92,1100,13,MCh
Neurosurgeon,32,Kalyan Nagar,Bangalore,97,1000,137,MCh
Neurosurgeon,20,JP Nagar,Bangalore,100,800,98,MCh
Neurosurgeon,37,Seshadripuram,Bangalore,100,1000,42,MCh
Neurosurgeon,37,HSR Layout,Bangalore,97,750,235,MCh
Neurosurgeon,28,Saket,Delhi,96,1500,158,MCh
Neurosurgeon,8,Yeshwanthpur,Bangalore,100,600,26,MCh
Neurosurgeon,11,Ashoknagar,Bangalore,89,800,53,MCh
Neurosurgeon,41,Mira Road,Mumbai,95,1000,19,MCh
Neurologist,18,Pitampura,Delhi,70,1200,37,MCh
Neurosurgeon,18,Pitampura,Delhi,70,1200,37,MCh
Neurosurgeon,16,Patparganj,Delhi,76,1000,29,MCh
Neurosurgeon,21,Shalimar Bagh,Delhi,100,1000,24,MCh
Neurosurgeon,28,Parel,Mumbai,92,5000,12,MCh
Gastroenterologist,29,JP Nagar,Bangalore,85,1000,48,MCh
Urologist,21,Sarjapur Road,Bangalore,68,850,41,MCh
Urologist,19,Saket,Delhi,89,1000,66,MCh
Urologist,19,Goregaon West,Mumbai,100,1000,12,MCh
Urologist,21,Kalyan Nagar,Bangalore,94,1000,191,MCh
Urologist,19,Shalimar Bagh,Delhi,84,600,19,MCh
Urologist,11,Vasant Vihar,Delhi,96,1000,49,MCh
Urologist,18,Kengeri,Bangalore,98,500,51,MCh
Urologist,25,Dwarka,Delhi,81,600,77,MCh
Urologist,34,Jayanagar 9 Block,Bangalore,80,750,45,MCh
Urologist,14,Vikas Puri,Delhi,98,1100,226,MCh
Dermatologist,14,Matunga,Mumbai,99,1200,77,MD
Dermatologist,17,Kengeri,Bangalore,83,700,63,MD
Dermatologist,16,BTM Layout,Bangalore,96,700,711,MD
Dermatologist,12,Sahakaranagar,Bangalore,99,500,67,MD
Dermatologist,9,Whitefield,Bangalore,96,600,26,MD
Dermatologist,14,Vijayanagar,Bangalore,70,1000,27,MD
Dermatologist,4,HSR Layout,Bangalore,75,600,32,MD
Dermatologist,8,HRBR Layout,Bangalore,100,600,13,MD
Dermatologist,4,Ashoknagar,Bangalore,92,800,12,MD
Dermatologist,11,Indiranagar,Bangalore,98,700,391,MD
Dermatologist,14,Jayanagar,Bangalore,91,750,142,MD
Dermatologist,14,New BEL Road,Bangalore,95,500,391,MD
Dermatologist,14,Jeevanbhimanagar,Bangalore,60,500,15,MD
Dermatologist,19,Sadashivanagar,Bangalore,96,600,46,MD
Dermatologist,9,Jayanagar,Bangalore,100,600,18,MD
Dermatologist,26,Dwarka,Delhi,98,800,674,MD
Dermatologist,13,Kamla Nagar,Delhi,99,1000,2570,MD
Dermatologist,6,Rohini Sector 3,Delhi,96,600,46,MD
Dermatologist,11,Dwarka Sector 6,Delhi,93,900,97,MD
Dermatologist,18,Saket,Delhi,96,800,1514,MD
Dermatologist,13,Shalimar Bagh,Delhi,100,1100,73,MD
Dermatologist,13,Dwarka Sector 19,Delhi,98,700,290,MD
Dermatologist,12,Pusa Road,Delhi,98,1000,290,MD
Dermatologist,9,Defence Colony,Delhi,98,1000,290,MD
Dermatologist,10,Rohini Sector 15,Delhi,56,800,16,MD
Dermatologist,12,Pitampura,Delhi,94,1000,140,MD
Dermatologist,16,Saket,Delhi,94,1200,1130,MD
Dermatologist,16,Saket,Delhi,96,1000,309,MD
Dermatologist,13,Santacruz West,Mumbai,100,1500,470,MD
Dermatologist,9,Sion,Mumbai,98,1000,115,MD
Dermatologist,12,Vileparle West,Mumbai,96,1000,113,MD
Dermatologist,14,Andheri West,Mumbai,96,1000,250,MD
Dermatologist,11,Versova,Mumbai,94,1000,18,MD
Dermatologist,15,Malad East,Mumbai,99,900,252,MD
Dermatologist,13,Borivali West,Mumbai,94,1000,36,MD
Dermatologist,13,Sadashivanagar,Bangalore,98,600,59,MD
Dermatologist,16,Defence Colony,Delhi,91,1500,1344,MD
Dermatologist,12,Greater Kailash Part 1,Delhi,98,1200,40,MD
Dermatologist,9,Dwarka Sector 19,Delhi,98,600,1031,MD
Dermatologist,9,Lal baug,Mumbai,88,1200,26,MD
Dermatologist,23,Chembur East,Mumbai,77,1200,31,MD
Cardiologist,21,Millers Road,Bangalore,92,1000,13,MD
Cardiologist,26,HSR Layout,Bangalore,97,750,497,MD
Cardiologist,30,Saket,Delhi,95,1200,37,MD
Gastroenterologist,12,Whitefield,Bangalore,98,500,537,MD
Neurologist,18,Old Airport Road,Bangalore,100,1100,26,MD
Neurologist,28,Vasanthnagar,Bangalore,100,1000,28,MD
Cardiologist,13,Jayanagar 9 Block,Bangalore,95,750,179,MD
Cardiologist,10,Mulund,Mumbai,82,1000,45,MD
Neurologist,15,Vikhroli,Mumbai,100,1500,13,MD
Cardiologist,12,Goregaon,Mumbai,91,1500,11,MD
Rheumatologist,17,Janakpuri,Delhi,98,1500,244,MD
Gastroenterologist,32,Bannerghatta Road,Bangalore,89,1000,342,MD
Neurologist,25,Millers Road,Bangalore,98,1000,59,MD
Neurologist,10,Ashok Vihar Phase 1,Delhi,92,1200,26,MD
Cardiologist,26,Yeshwanthpur,Bangalore,100,600,13,MD
Rheumatologist,15,Borivali West,Mumbai,93,1200,27,MD
Cardiologist,33,Saket,Delhi,95,1500,37,MD
Cardiologist,14,Rajajinagar,Bangalore,99,700,265,MD
Cardiologist,24,Sarita Vihar,Delhi,98,1500,166,MD
Gastroenterologist,14,Yeshwanthpur,Bangalore,67,850,18,MD
Neurologist,39,Sarita Vihar,Delhi,91,2000,22,MD
Rheumatologist,26,Pusa Road,Delhi,98,1500,43,MD
Gynecologist,37,Chembur East,Mumbai,97,1000,87,MD
Infertility Specialist,37,Chembur East,Mumbai,97,1000,87,MD
Gynecologist,44,Malad West,Mumbai,95,1000,115,MD
Infertility Specialist,44,Malad West,Mumbai,95,1000,115,MD
Gynecologist,29,Malad West,Mumbai,98,1000,89,MD
Gynecologist,29,Andheri East,Mumbai,89,1000,150,MD
Gynecologist,36,Bandra West,Mumbai,97,1000,143,MD
Infertility Specialist,23,Santacruz West,Mumbai,94,2000,283,MD
Infertility Specialist,29,Malad West,Mumbai,98,1000,89,MD
Infertility Specialist,29,Andheri East,Mumbai,89,1000,150,MD
Infertility Specialist,36,Bandra West,Mumbai,97,1000,143,MD
Gynecologist,20,Wadala,Mumbai,97,800,143,MD
Infertility Specialist,20,Wadala,Mumbai,97,800,143,MD
Gynecologist,32,Malad West,Mumbai,97,1600,143,MD
Infertility Specialist,32,Malad West,Mumbai,97,1600,143,MD
Gynecologist,23,Malad West,Mumbai,88,1200,17,MD
Gynecologist,26,Santacruz West,Mumbai,98,2000,46,MD
Gynecologist,24,Malleswaram,Bangalore,99,850,424,MD
Gynecologist,30,Greater Kailash Part 2,Delhi,99,1500,296,MD
Infertility Specialist,30,Greater Kailash Part 2,Delhi,99,1500,296,MD
Gynecologist,30,Chembur,Mumbai,88,1200,17,MD
Gynecologist,38,Bannerghatta Road,Bangalore,82,1000,22,MD
Infertility Specialist,38,Bannerghatta Road,Bangalore,82,1000,22,MD
Gynecologist,43,JP Nagar 6 Phase,Bangalore,94,1000,231,MD
Gynecologist,36,Indiranagar,Bangalore,95,700,43,MD
Gynecologist,23,Kalyan Nagar,Bangalore,100,650,39,MD
Gynecologist,39,Old Airport Road,Bangalore,94,900,32,MD
Gynecologist,23,JP Nagar,Bangalore,100,800,38,MD
Infertility Specialist,43,JP Nagar 6 Phase,Bangalore,94,1000,231,MD
Infertility Specialist,23,Kalyan Nagar,Bangalore,100,650,39,MD
Infertility Specialist,39,Old Airport Road,Bangalore,94,900,32,MD
Gynecologist,11,Paschim Vihar,Delhi,100,700,280,MD
Gynecologist,40,Janakpuri,Delhi,100,1000,280,MD
Gynecologist,23,Safdarjung Enclave,Delhi,96,900,212,MD
Gynecologist,32,Dwarka Sector 6,Delhi,96,900,138,MD
Gynecologist,18,Safdarjung Enclave,Delhi,98,1500,210,MD
Gynecologist,47,Lajpat Nagar,Delhi,90,1500,21,MD
Infertility Specialist,40,Janakpuri,Delhi,96,1000,69,MD
Infertility Specialist,23,Safdarjung Enclave,Delhi,96,900,212,MD
Gynecologist,26,Chembur East,Mumbai,94,1200,855,MD
Gynecologist,15,Malad West,Mumbai,99,1100,166,MD
Gynecologist,46,Malad West,Mumbai,97,1200,88,MD
Gynecologist,32,Parel,Mumbai,98,1500,60,MD
Infertility Specialist,27,Andheri West,Mumbai,97,1500,110,MD
Infertility Specialist,26,Chembur East,Mumbai,94,1200,855,MD
Infertility Specialist,15,Malad West,Mumbai,99,1100,166,MD
Infertility Specialist,46,Malad West,Mumbai,99,1200,263,MD
Gynecologist,35,Chembur,Mumbai,96,1000,23,MD
Gynecologist,38,Santacruz,Mumbai,98,3000,188,MD
Ophthalmologist,32,Siri Fort Road,Delhi,87,1500,1022,MD
Ophthalmologist,37,Panchsheel Park,Delhi,99,2000,112,MD
Ophthalmologist,45,Koramangala 5 Block,Bangalore,90,700,21,MD
Ophthalmologist,23,Malviya Nagar,Delhi,87,650,1022,MD
Ophthalmologist,9,Rohini Sector 3,Delhi,100,500,12,MD
Ophthalmologist,12,Andheri East,Mumbai,100,1000,301,MD
Pediatrician,25,Bellandur,Bangalore,65,700,23,MD
Pediatrician,38,Ghatkopar West,Mumbai,99,1000,113,MD
Pediatrician,9,Wadala,Mumbai,75,1000,12,MD
Pediatrician,29,Old Airport Road,Bangalore,73,900,86,MD
Pediatrician,49,Dwarka Sector 12,Delhi,92,900,50,MD
Pediatrician,14,Marathahalli,Bangalore,65,950,63,MD
Pediatrician,27,Pusa Road,Delhi,92,1100,12,MD
Pediatrician,8,Jayanagar 9 Block,Bangalore,98,500,165,MD
Pediatrician,13,Kanakpura Road,Bangalore,99,850,150,MD
Pediatrician,12,Mahadevapura,Bangalore,100,700,45,MD
Pediatrician,8,Yeshwanthpur,Bangalore,96,750,605,MD
Pediatrician,11,Horamavu,Bangalore,73,700,86,MD
Pediatrician,22,Hebbal,Bangalore,97,800,425,MD
Pediatrician,21,Old Airport Road,Bangalore,97,900,555,MD
Pediatrician,5,Indiranagar,Bangalore,97,650,209,MD
Pediatrician,10,Bellandur,Bangalore,100,850,21,MD
Pediatrician,10,Bannerghatta Road,Bangalore,88,1150,16,MD
Pediatrician,18,Pusa Road,Delhi,100,1100,20,MD
Pediatrician,12,Ashok Vihar Phase 1,Delhi,97,700,29,MD
Pediatrician,40,Patparganj,Delhi,97,1000,29,MD
Pediatrician,12,Patparganj,Delhi,97,700,29,MD
Pediatrician,15,Saket,Delhi,100,1000,12,MD
Pediatrician,14,Vasundhra Enclave,Delhi,97,700,105,MD
Pediatrician,21,Pitampura,Delhi,92,1000,50,MD
Pediatrician,33,Patparganj,Delhi,68,1000,22,MD
Pediatrician,10,Mira Road,Mumbai,100,800,26,MD
Pediatrician,53,Andheri West,Mumbai,97,1000,103,MD
Pediatrician,15,Malad West,Mumbai,99,2500,117,MD
Pediatrician,8,Mahim,Mumbai,100,850,59,MD
Cardiologist,16,Yeshwanthpur,Bangalore,100,700,41,MD
Pediatrician,17,Mayur Vihar Ph-I,Delhi,92,1000,50,MD
Gynecologist,24,Dwarka,Delhi,97,600,147,MD
Gynecologist,16,Koramangala,Bangalore,92,500,25,MD
Infertility Specialist,16,Koramangala,Bangalore,92,500,26,MD
Pediatrician,10,Malviya Nagar,Delhi,100,1400,41,MD
Pediatrician,21,Mira Road,Mumbai,97,900,30,MD
Pulmonologist,21,Malad West,Mumbai,97,1500,640,MD
Dermatologist,18,Saket,Delhi,86,1500,102,MD
Orthopedist,18,Pusa Road,Delhi,94,1800,142,MD
Pulmonologist,28,Dwarka,Delhi,93,800,617,MD
Rheumatologist,9,Mazgaon,Mumbai,93,400,27,MD
Ophthalmologist,13,Panchsheel Park,Delhi,92,800,156,MD
Dermatologist,12,South Extension 1,Delhi,99,1000,172,MD
Pediatrician,13,Kalyan Nagar,Bangalore,97,650,209,MD
Pulmonologist,17,Saket,Delhi,61,1200,23,MD
Psychiatrist,25,Sion East,Mumbai,90,3500,253,MD
Pulmonologist,14,Whitefield,Bangalore,60,700,40,MD
Pulmonologist,14,RT Nagar,Bangalore,97,700,263,MD
Pulmonologist,7,Chembur East,Mumbai,99,1500,121,MD
Dermatologist,20,Goregaon East,Mumbai,97,1200,476,MD
Dermatologist,30,Old Airport Road,Bangalore,95,1100,1385,MD
Dermatologist,25,Colaba,Mumbai,92,1000,12,MD
Dermatologist,19,Andheri East,Mumbai,89,1000,598,MD
Dermatologist,35,Khar West,Mumbai,96,3000,240,MD
Dermatologist,42,Borivali West,Mumbai,95,1200,209,MD
Pulmonologist,8,Shahdara,Delhi,100,800,12,MD
Pulmonologist,10,Dwarka Sector 12,Delhi,100,1000,26,MD
Pulmonologist,26,Patparganj,Delhi,80,1200,15,MD
Pulmonologist,10,Girgaon,Mumbai,99,2000,121,MD
Pulmonologist,46,Vasant Kunj,Delhi,96,1200,581,MD
Pulmonologist,22,Vasant Kunj,Delhi,93,1000,58,MD
Pulmonologist,23,Saket,Delhi,90,1200,77,MD
Dentist,17,Padmanabhanagar,Bangalore,100,200,18,MDS
Dentist,20,Kundalahalli,Bangalore,91,200,55,MDS
Dentist,21,New Friends Colony,Delhi,99,1000,153,MDS
Dentist,8,HSR Layout,Bangalore,100,300,14,MDS
Dentist,10,HSR Layout,Bangalore,96,300,70,MDS
Dentist,4,Electronics City,Bangalore,100,350,76,MDS
Dentist,8,JP Nagar,Bangalore,95,200,40,MDS
Dentist,35,Khar West,Mumbai,100,500,21,MDS
Dentist,9,Khar West,Mumbai,100,800,11,MDS
Dentist,26,Indiranagar,Bangalore,98,300,163,MDS
Dentist,12,Marathahalli,Bangalore,98,200,59,MDS
Dentist,35,Koramangala,Bangalore,100,500,214,MDS
Dentist,9,Belathur,Bangalore,99,400,552,MDS
Dentist,10,Marathahalli,Bangalore,100,200,54,MDS
Dentist,10,HSR Layout,Bangalore,99,350,209,MDS
Dentist,9,Whitefield,Bangalore,100,600,22,MDS
Dentist,21,Chamarajpet,Bangalore,97,300,98,MDS
Dentist,12,Seegehalli,Bangalore,100,500,24,MDS
Dentist,16,Koramangala 6 Block,Bangalore,100,400,152,MDS
Dentist,7,Marathahalli,Bangalore,99,300,1553,MDS
Dentist,5,Horamavu,Bangalore,100,200,28,MDS
Dentist,12,Sadashivanagar,Bangalore,100,500,35,MDS
Dentist,10,Kasturi nagar,Bangalore,100,400,39,MDS
Dentist,16,Paschim Vihar,Delhi,97,500,223,MDS
Dentist,26,Vasant Vihar,Delhi,99,500,1187,MDS
Dentist,12,Meera Bagh,Delhi,99,300,85,MDS
Dentist,16,Paschim Vihar,Delhi,99,300,127,MDS
Dentist,11,South Extension 2,Delhi,100,500,47,MDS
Dentist,7,Safdarjung Enclave,Delhi,100,500,19,MDS
Dentist,26,Saket,Delhi,93,800,42,MDS
Dentist,15,Gulabi Bagh,Delhi,100,500,17,MDS
Dentist,13,Bandra West,Mumbai,96,500,23,MDS
Dentist,15,Borivali,Mumbai,100,300,49,MDS
Dentist,15,Matunga,Mumbai,99,500,576,MDS
Dentist,12,Vileparle West,Mumbai,100,500,61,MDS
Dentist,7,Andheri West,Mumbai,99,500,154,MDS
Dentist,17,Model Town 3,Delhi,100,500,14,MDS
Dentist,8,Jayanagar,Bangalore,99,750,116,MDS
Dentist,17,BTM Layout 2nd Stage,Bangalore,100,0,43,MDS
Dentist,16,HSR Layout,Bangalore,100,300,14,MDS
Dentist,36,Vileparle West,Mumbai,93,500,14,MDS
Dentist,7,Bandra West,Mumbai,100,300,55,MDS
Dentist,4,VV Puram,Bangalore,100,350,13,MDS
Dentist,20,Singasandra,Bangalore,99,500,152,MDS
Dentist,19,Domlur,Bangalore,98,500,163,MDS
Dentist,13,Whitefield,Bangalore,100,300,23,MDS
Dentist,11,Sarjapur Road,Bangalore,95,300,129,MDS
Dentist,21,Jeevanbhimanagar,Bangalore,98,500,127,MDS
Dentist,7,Sahakaranagar,Bangalore,98,300,127,MDS
Dentist,22,Ashoknagar,Bangalore,100,800,13,MDS
Dentist,10,Sanjay Nagar,Bangalore,100,500,29,MDS
Dentist,9,Marathahalli,Bangalore,100,200,17,MDS
Dentist,14,AECS Layout,Bangalore,80,300,15,MDS
Dentist,6,Belathur,Bangalore,80,400,15,MDS
Dentist,28,Yeshwanthpur,Bangalore,99,950,150,MDS
Dentist,11,Dwarka Sector 22,Delhi,94,500,31,MDS
Dentist,14,Dwarka Sector 6,Delhi,99,500,141,MDS
Dentist,17,South Extension 1,Delhi,98,800,155,MDS
Dentist,15,Vasundhra Enclave,Delhi,100,500,16,MDS
Dentist,10,Dilshad Garden,Delhi,98,300,390,MDS
Dentist,10,Punjabi Bagh,Delhi,98,1000,80,MDS
Dentist,25,Saket,Delhi,90,800,20,MDS
Dentist,15,Ghatkopar West,Mumbai,98,1000,45,MDS
Dentist,13,Borivali West,Mumbai,97,300,69,MDS
Dentist,28,Mazgaon,Mumbai,99,1000,99,MDS
Dentist,15,Tardeo,Mumbai,100,1000,11,MDS
Dentist,16,Mahim,Mumbai,98,700,98,MDS
Dentist,19,Lokhandwala,Mumbai,100,1000,47,MDS
Dentist,14,Mahim,Mumbai,100,500,213,MDS
Dentist,20,Banaswadi,Bangalore,98,300,161,MDS
Dentist,25,Malleswaram,Bangalore,98,400,555,MDS
Dentist,20,HSR Layout,Bangalore,99,500,922,MDS
Dentist,19,Kasturi nagar,Bangalore,88,300,52,MDS
Dentist,26,Nagawara,Bangalore,100,300,144,MDS
Dentist,14,Malad West,Mumbai,94,500,33,MDS
Dentist,23,Basaveshwaranagar,Bangalore,100,300,77,MDS
Dentist,12,Murugeshpalya,Bangalore,100,300,15,MDS
Dentist,13,Mayur Vihar Ph-I,Delhi,100,400,46,MDS
Dentist,12,Andheri East,Mumbai,100,300,62,MDS
Dentist,11,RT Nagar,Bangalore,96,300,23,MDS
Dentist,10,Hegde Nagar,Bangalore,100,350,407,MDS
Dentist,12,Rajarajeshwarinagar,Bangalore,100,400,15,MDS
Dentist,15,Kanakpura Road,Bangalore,95,500,22,MDS
Dentist,10,HSR Layout,Bangalore,97,750,98,MDS
Dentist,18,Sanjay Nagar,Bangalore,100,300,68,MDS
Dentist,9,Sadashivanagar,Bangalore,98,300,43,MDS
Dentist,10,Marathahalli,Bangalore,97,350,39,MDS
Dentist,24,Belathur,Bangalore,100,500,39,MDS
Dentist,13,Indiranagar,Bangalore,95,700,40,MDS
Dentist,12,Vasant Vihar,Delhi,100,500,75,MDS
Dentist,11,Andheri West,Mumbai,99,500,87,MDS
Dentist,14,JB Nagar,Mumbai,100,500,88,MDS
Dentist,12,Ghatkopar East,Mumbai,100,500,38,MDS
Dentist,7,Mira Bhayandar,Mumbai,100,200,78,MDS
Dentist,11,Goregaon West,Mumbai,100,500,22,MDS
Dentist,12,Sarjapur Road,Bangalore,98,500,159,MDS
Dentist,19,Koramangala,Bangalore,98,500,718,MDS
Dentist,29,Vijayanagar,Bangalore,100,300,13,MDS
Dentist,20,HSR Layout,Bangalore,98,700,2153,MDS
Dentist,14,Vikas Puri,Delhi,98,300,228,MDS
Dentist,20,Malviya Nagar,Delhi,94,500,155,MDS
Dentist,12,Dwarka,Delhi,99,300,140,MDS
Dentist,23,Greater Kailash Part 2,Delhi,98,1000,371,MDS
Dentist,14,Kandivali East,Mumbai,96,500,84,MDS
Dentist,21,Jayanagar 9 Block,Bangalore,98,300,119,MDS
Dentist,5,KR Puram,Bangalore,100,400,17,MDS
Dentist,9,Vasant Vihar,Delhi,99,500,236,MDS
Dentist,16,Singasandra,Bangalore,98,500,276,MDS
Dentist,9,Harlur,Bangalore,94,500,48,MDS
Dentist,5,Kasturi nagar,Bangalore,100,300,68,MDS
Dentist,10,Kothanur,Bangalore,97,350,129,MDS
Dentist,11,Vasanthnagar,Bangalore,100,400,13,MDS
Dentist,8,Whitefield,Bangalore,98,500,123,MDS
Dentist,26,Mathikere - BEL,Bangalore,97,300,65,MDS
Dentist,19,Vidyaranyapura,Bangalore,99,300,291,MDS
Dentist,12,Electronics City,Bangalore,98,300,48,MDS
Dentist,12,Munnekollal,Bangalore,96,200,75,MDS
Dentist,14,Uday Park,Delhi,100,700,30,MDS
Dentist,14,Lajpat Nagar,Delhi,96,500,114,MDS
Dentist,9,Dwarka Sector 6,Delhi,98,500,80,MDS
Dentist,22,Powai,Mumbai,100,700,46,MDS
Dentist,16,Wadala,Mumbai,100,500,21,MDS
Dentist,12,Goregaon East,Mumbai,99,500,127,MDS
Dentist,13,JB Nagar,Mumbai,100,500,105,MDS
Dentist,8,Kandivali East,Mumbai,96,600,27,MDS
